id,label,raw_logit,prob
TRAIN_0562,1,3.82128905,0.978521495
TRAIN_0563,1,3.71875,0.9762727
TRAIN_0564,1,3.53125,0.97144455
TRAIN_0565,0,-3.6748047,0.0251104
TRAIN_0566,0,-3.7763672,0.022837911000000002
TRAIN_0567,1,3.3261719,0.965101735
TRAIN_0568,0,-3.6699218499999997,0.025209777000000003
TRAIN_0569,0,-3.7890625,0.022127985
TRAIN_0570,1,3.65820315,0.9746756
TRAIN_0571,0,-3.7636719,0.022985451499999997
TRAIN_0572,0,-3.93066405,0.0197323935
TRAIN_0573,1,3.2919922,0.963957585
TRAIN_0574,0,-3.76464845,0.0230115525
TRAIN_0575,0,-3.8886719000000003,0.020141352
TRAIN_0576,1,3.7636719,0.97720092
TRAIN_0577,0,-3.5410156500000003,0.028558403500000003
TRAIN_0578,0,-3.8505859,0.020905029
TRAIN_0579,0,-3.4550781,0.03076156
TRAIN_0580,1,3.8779297,0.9796602299999999
TRAIN_0581,0,-3.6982422,0.024439397
TRAIN_0582,0,-3.7333984,0.023411368000000002
TRAIN_0583,1,3.72753905,0.9759550699999999
TRAIN_0584,1,3.45214845,0.9691308999999999
TRAIN_0585,1,3.4658203,0.9696924849999999
TRAIN_0586,0,-3.7675781,0.023257684
TRAIN_0587,1,3.00488285,0.951256225
TRAIN_0588,1,3.4667968499999997,0.968929865
TRAIN_0589,0,-3.8457031,0.020929584
TRAIN_0590,0,-3.9267578,0.0199866825
TRAIN_0591,0,-3.6806641,0.0245904235
TRAIN_0592,1,3.46875,0.96975767
TRAIN_0593,1,3.2783203,0.9629470499999999
TRAIN_0594,1,3.7109375,0.97545483
TRAIN_0595,1,3.75097655,0.9755979
TRAIN_0596,0,-3.8515625,0.020893952
TRAIN_0597,0,-4.0107422,0.017923182
TRAIN_0598,1,3.6269531500000003,0.97274875
TRAIN_0599,1,3.37402345,0.9667593999999999
TRAIN_0600,1,3.5234375,0.9712414
TRAIN_0601,0,-3.7099609,0.024075509000000002
TRAIN_0602,0,-3.765625,0.022970768500000002
TRAIN_0603,0,-3.56347655,0.027559205
TRAIN_0604,0,-4.0996094,0.0169519665
TRAIN_0605,1,3.18359375,0.9600702
TRAIN_0606,1,3.66113285,0.9748232
TRAIN_0607,0,-3.50488285,0.030167578
TRAIN_0608,0,-3.83691405,0.021262177
TRAIN_0609,1,3.4628906,0.968633335
TRAIN_0610,1,3.4824219000000003,0.96718485
TRAIN_0611,0,-3.5830078,0.0278518385
TRAIN_0612,0,-3.4453125,0.031043025499999998
TRAIN_0613,1,3.5214844000000003,0.9706047250000001
TRAIN_0614,1,3.18847655,0.9599757
TRAIN_0615,1,3.74902345,0.9768509249999999
TRAIN_0616,1,3.6132813,0.972099005
TRAIN_0617,1,3.796875,0.978014115
TRAIN_0618,1,3.56738285,0.97252712
TRAIN_0619,1,3.5566406,0.971601375
TRAIN_0620,0,-3.7011719,0.0246757295
TRAIN_0621,1,3.49707035,0.9704406999999999
TRAIN_0622,0,-3.0791016,0.046113395
TRAIN_0623,1,3.6679687,0.97508962
TRAIN_0624,0,-3.84765625,0.021641439999999998
TRAIN_0625,0,-3.8027344,0.021822825
TRAIN_0626,1,3.1142578,0.9574343750000001
TRAIN_0627,0,-3.8720703499999996,0.0213262335
TRAIN_0628,1,3.3955078,0.96684095
TRAIN_0629,1,3.7519531500000003,0.97642697
TRAIN_0630,0,-4.12695315,0.015911204499999998
TRAIN_0631,1,3.765625,0.9773156249999999
TRAIN_0632,0,-4.18359375,0.015027993
TRAIN_0633,0,-3.7724609,0.0227255075
TRAIN_0634,1,3.41113285,0.968049535
TRAIN_0635,1,3.5,0.969501725
TRAIN_0636,0,-3.6425781,0.0267343565
TRAIN_0637,0,-3.79492185,0.02233746
TRAIN_0638,1,3.70117185,0.9758799499999999
TRAIN_0639,0,-3.6992187,0.024987488000000002
TRAIN_0640,1,3.5839844,0.97136775
TRAIN_0641,0,-3.421875,0.0322703045
TRAIN_0642,0,-3.7421875,0.023718383
TRAIN_0643,0,-3.5869141,0.028132727500000003
TRAIN_0644,1,3.49121095,0.9704226149999999
TRAIN_0645,0,-3.7714844000000003,0.023128224500000003
TRAIN_0646,0,-3.55371095,0.027827395499999998
TRAIN_0647,1,3.58789065,0.972632885
TRAIN_0648,1,3.62890625,0.97414115
TRAIN_0649,1,3.6982422,0.974749935
TRAIN_0650,1,2.2265625,0.89384285
TRAIN_0651,0,-3.8710938,0.020419672
TRAIN_0652,1,3.8808594,0.979774735
TRAIN_0653,1,3.546875,0.9719748349999999
TRAIN_0654,1,3.85839845,0.97921605
TRAIN_0655,1,3.9599609,0.98129138
TRAIN_0656,1,3.71972655,0.976331335
TRAIN_0657,1,3.7089843499999997,0.97486485
TRAIN_0658,1,3.46777345,0.96963813
TRAIN_0659,0,-3.8173828,0.021622357000000002
TRAIN_0660,1,3.4238281,0.9675432500000001
TRAIN_0661,0,-3.27246095,0.040226380500000006
TRAIN_0662,1,3.2216797,0.96102345
TRAIN_0663,1,3.69238285,0.9756765999999999
TRAIN_0664,1,3.95117185,0.9810423500000001
TRAIN_0665,0,-3.9482422,0.0191558525
TRAIN_0666,0,-3.67871095,0.025413012
TRAIN_0667,1,3.46972655,0.96981107
TRAIN_0668,0,-3.65820315,0.025139646
TRAIN_0669,0,-3.4189453,0.033164575
TRAIN_0670,0,-3.6484375,0.025399297
TRAIN_0671,1,3.6464844,0.974508615
TRAIN_0672,1,3.375,0.966859225
TRAIN_0673,1,3.70703125,0.975531995
TRAIN_0674,1,2.95214845,0.9496403
TRAIN_0675,0,-3.453125,0.031944437
TRAIN_0676,0,-3.5996093499999997,0.0266176335
TRAIN_0677,0,-3.69433595,0.024796344999999997
TRAIN_0678,0,-3.46582035,0.030513009
TRAIN_0679,1,3.5019531500000003,0.968227
TRAIN_0680,0,-4.1289063,0.015856881
TRAIN_0681,1,3.3203125,0.96445918
TRAIN_0682,1,3.46972655,0.9694117
TRAIN_0683,1,3.5361328,0.9716851150000001
TRAIN_0684,0,-3.57128905,0.027384187
TRAIN_0685,1,3.5039063,0.9707978850000001
TRAIN_0686,0,-3.64160155,0.025705915000000003
TRAIN_0687,0,-3.3652344,0.0336980165
TRAIN_0688,1,3.8623046500000004,0.97894512
TRAIN_0689,0,-3.8378906500000003,0.021108412
TRAIN_0690,0,-3.6269531500000003,0.025915734500000003
TRAIN_0691,1,3.46777345,0.9672464350000001
TRAIN_0692,1,3.29003905,0.96392913
TRAIN_0693,1,3.36035155,0.966407535
TRAIN_0694,1,3.0703125,0.95558945
TRAIN_0695,1,3.42871095,0.968397215
TRAIN_0696,0,-3.7246094000000003,0.024934104999999998
TRAIN_0697,1,3.4892578,0.9688002
TRAIN_0698,0,-3.6191406,0.0261529875
TRAIN_0699,0,-3.81152345,0.022713869
TRAIN_0700,0,-3.8017578499999996,0.022605594
TRAIN_0701,1,3.5859375,0.97205037
TRAIN_0702,1,3.0908203,0.95632033
TRAIN_0703,1,3.7861328,0.9776703
TRAIN_0704,1,3.48828125,0.9691062
TRAIN_0705,1,3.5800781,0.97224007
TRAIN_0706,0,-3.640625,0.02556634
TRAIN_0707,0,-3.66894535,0.0249127325
TRAIN_0708,0,-3.9179687999999997,0.020144823
TRAIN_0709,1,3.6152344000000003,0.97373805
TRAIN_0710,1,3.5517578,0.97212505
TRAIN_0711,1,3.32128905,0.965141085
TRAIN_0712,1,3.67285155,0.97474595
TRAIN_0713,0,-4.1796875,0.015073068
TRAIN_0714,0,-3.55566405,0.028891022500000002
TRAIN_0715,0,-3.9814453,0.01909996
TRAIN_0716,0,-3.7255859,0.023593808
TRAIN_0717,0,-3.6044922,0.026599763
TRAIN_0718,1,3.8417969000000003,0.9788367
TRAIN_0719,1,3.1582030999999997,0.95921532
TRAIN_0720,0,-3.8457030999999997,0.021208083500000002
TRAIN_0721,1,3.59863285,0.973147685
TRAIN_0722,0,-3.7236328,0.023751028
TRAIN_0723,1,3.5556641,0.9721761250000001
TRAIN_0724,0,-3.53515625,0.028342625
TRAIN_0725,0,-3.8564453,0.021606896
TRAIN_0726,0,-3.921875,0.019728477
TRAIN_0727,0,-3.7167969,0.025556250500000002
TRAIN_0728,0,-3.8105469000000003,0.021949833000000002
TRAIN_0729,0,-3.9404297,0.019070194999999998
TRAIN_0730,0,-3.7646484,0.0226552525
TRAIN_0731,0,-3.890625,0.0203552965
TRAIN_0732,0,-3.88085935,0.0202230735
TRAIN_0733,1,3.62890625,0.9732183999999999
TRAIN_0734,1,3.58984375,0.97304317
TRAIN_0735,1,3.66894535,0.97485274
TRAIN_0736,1,3.47265625,0.9694265
TRAIN_0737,1,3.6591797,0.9748871050000001
TRAIN_0738,0,-3.96484375,0.0186286725
TRAIN_0739,1,3.3984375,0.967171915
TRAIN_0740,0,-3.3955078,0.0325325915
TRAIN_0741,1,3.5546875,0.970526175
TRAIN_0742,1,3.74609375,0.97691313
TRAIN_0743,1,3.3466797,0.96598823
TRAIN_0744,1,3.44726565,0.96871535
TRAIN_0745,0,-4.19140625,0.014899752
TRAIN_0746,1,3.80078125,0.9781228
TRAIN_0747,1,3.81738285,0.97826248
TRAIN_0748,1,3.74902345,0.976767375
TRAIN_0749,1,3.48828125,0.97013415
TRAIN_0750,1,3.58203125,0.9729321
TRAIN_0751,1,3.7119141,0.97587063
TRAIN_0752,1,3.9082031,0.980250115
TRAIN_0753,1,3.76953125,0.97737572
TRAIN_0754,0,-3.6435547,0.025513121
TRAIN_0755,1,3.71875,0.9762919800000001
TRAIN_0756,0,-3.48046875,0.029875639500000002
TRAIN_0757,0,-3.71972655,0.0243200145
TRAIN_0758,1,3.71484375,0.97594292
TRAIN_0759,0,-3.65527345,0.025229536499999997
TRAIN_0760,1,3.2548828,0.961233985
TRAIN_0761,0,-3.546875,0.0283295645
TRAIN_0762,1,3.7822266,0.97767927
TRAIN_0763,0,-3.21191405,0.047922255999999996
TRAIN_0764,1,3.6083984,0.972079875
TRAIN_0765,1,3.2431641,0.957977275
TRAIN_0766,1,3.55371095,0.97200535
TRAIN_0767,0,-3.78222655,0.022430124500000002
TRAIN_0768,1,3.47753905,0.968463565
TRAIN_0769,1,3.69433595,0.97549405
TRAIN_0770,0,-3.9707030999999997,0.018812889
TRAIN_0771,1,3.4003905999999997,0.96675691
TRAIN_0772,1,3.64550785,0.9745490750000001
TRAIN_0773,0,-3.6972655999999997,0.024250162
TRAIN_0774,1,3.3251953,0.96525303
TRAIN_0775,0,-3.9550781500000003,0.019794226499999998
TRAIN_0776,1,3.6787109,0.975357485
TRAIN_0777,1,3.38964845,0.966447415
TRAIN_0778,0,-3.8203125,0.021986047
TRAIN_0779,0,-4.05371095,0.017167512
TRAIN_0780,1,3.54785155,0.9714085450000001
TRAIN_0781,1,3.7753906500000003,0.9775423000000001
TRAIN_0782,1,3.5576172,0.97227998
TRAIN_0783,0,-3.31640625,0.035726257
TRAIN_0784,0,-3.9824219,0.0189036815
TRAIN_0785,0,-3.86035155,0.020826016500000002
TRAIN_0786,0,-3.75097655,0.023063774500000002
TRAIN_0787,1,3.6591797,0.974268315
TRAIN_0788,1,3.65332035,0.97461175
TRAIN_0789,0,-3.5830078,0.0276428815
TRAIN_0790,0,-3.7949219000000003,0.0224073095
TRAIN_0791,1,3.5966796500000004,0.9695642
TRAIN_0792,1,3.61035155,0.972615245
TRAIN_0793,1,3.4042968499999997,0.96620476
TRAIN_0794,1,3.63671875,0.9742415
TRAIN_0795,1,3.30078125,0.9595544149999999
TRAIN_0796,1,3.8857422,0.97963449
TRAIN_0797,1,3.47753905,0.9700380799999999
TRAIN_0798,1,3.3046875,0.96430912
TRAIN_0799,1,3.47265625,0.9695210000000001
TRAIN_0800,1,3.7470703,0.9768480749999999
TRAIN_0801,0,-4.12890625,0.015854693
TRAIN_0802,1,3.60742185,0.9735125
TRAIN_0803,1,3.5498047,0.972040295
TRAIN_0804,1,3.5917969,0.973152875
TRAIN_0805,0,-3.5078125,0.029180292
TRAIN_0806,0,-3.5029296500000004,0.0335437235
TRAIN_0807,1,3.13476565,0.9577869
TRAIN_0808,0,-3.71875,0.0243170895
TRAIN_0809,1,3.5332030999999997,0.97136754
TRAIN_0810,0,-3.9892578,0.018179892
TRAIN_0811,1,3.734375,0.9757816699999999
TRAIN_0812,0,-3.85253905,0.020805153
TRAIN_0813,1,3.4228516,0.96820415
TRAIN_0814,1,3.7958984,0.977882445
TRAIN_0815,1,3.3574219000000003,0.96580172
TRAIN_0816,1,3.4042968499999997,0.9676316949999999
TRAIN_0817,1,3.4501953,0.969236285
TRAIN_0818,1,3.234375,0.9620950349999999
TRAIN_0819,0,-3.6894531500000003,0.024412892999999998
TRAIN_0820,1,3.48339845,0.9689843149999999
TRAIN_0821,0,-3.8994140999999996,0.0200888105
TRAIN_0822,1,3.7470703,0.97630924
TRAIN_0823,1,3.7480468499999997,0.97673577
TRAIN_0824,1,3.25292965,0.96276305
TRAIN_0825,0,-3.40527345,0.0322010295
TRAIN_0826,1,3.5097655999999997,0.97061494
TRAIN_0827,1,3.7578125,0.97712577
TRAIN_0828,0,-3.5449219,0.0280733115
TRAIN_0829,0,-3.83691405,0.021127665
TRAIN_0830,1,3.75390625,0.9769535650000001
TRAIN_0831,0,-3.73632815,0.023538298
TRAIN_0832,1,3.45117185,0.9691105
TRAIN_0833,1,3.6699218499999997,0.974957235
TRAIN_0834,0,-3.7167969000000003,0.0237987385
TRAIN_0835,0,-3.57324215,0.0273187105
TRAIN_0836,1,3.6123047,0.97236682
TRAIN_0837,1,3.87597655,0.97873125
TRAIN_0838,1,3.84082035,0.9789653199999999
TRAIN_0839,1,3.44628905,0.96883847
TRAIN_0840,1,3.73046875,0.97652315
TRAIN_0841,1,3.1171875,0.956752425
TRAIN_0842,1,3.671875,0.97477992
TRAIN_0843,1,3.5986328,0.97331815
TRAIN_0844,0,-3.7246093499999997,0.023731114499999997
TRAIN_0845,1,3.71289065,0.975412905
TRAIN_0846,1,3.5869141,0.973047575
TRAIN_0847,1,3.7470703,0.9769360300000001
TRAIN_0848,0,-3.8544922,0.020786582499999998
TRAIN_0849,1,3.7753906,0.977185615
TRAIN_0850,0,-3.35644535,0.0345278475
TRAIN_0851,0,-3.53417965,0.028407575499999997
TRAIN_0852,1,3.92578125,0.980617025
TRAIN_0853,1,3.59375,0.9723019500000001
TRAIN_0854,0,-3.74609375,0.0231126315
TRAIN_0855,0,-3.90722655,0.019700693
TRAIN_0856,0,-4.2480469,0.0141068315
TRAIN_0857,1,3.7285156500000003,0.97650925
TRAIN_0858,0,-3.95996095,0.018734609
TRAIN_0859,0,-3.56152345,0.0310471285
TRAIN_0860,1,3.6074219,0.973575925
TRAIN_0861,0,-3.6669922,0.025465453
TRAIN_0862,0,-3.7998047,0.022435512
TRAIN_0863,0,-4.1132812,0.016090875
TRAIN_0864,1,2.9404297,0.949771385
TRAIN_0865,0,-3.6503906,0.026306799
TRAIN_0866,1,3.3671875,0.96633143
TRAIN_0867,1,3.5908203,0.970994385
TRAIN_0868,0,-3.7421875,0.023287178999999998
TRAIN_0869,0,-3.890625,0.020189757
TRAIN_0870,0,-4.3046875,0.01336421775
TRAIN_0871,1,3.16992185,0.9593538500000001
TRAIN_0872,0,-3.7597655999999997,0.023038544
TRAIN_0873,1,3.5810547,0.9728411699999999
TRAIN_0874,1,3.59472655,0.9723080399999999
TRAIN_0875,1,3.79980465,0.9778674
TRAIN_0876,1,3.44921875,0.968945815
TRAIN_0877,0,-3.99316405,0.018115200499999998
TRAIN_0878,1,3.1679687,0.9585634199999999
TRAIN_0879,0,-3.296875,0.0365732185
TRAIN_0880,0,-3.8671875,0.02084193
TRAIN_0881,0,-3.56152345,0.027648084
TRAIN_0882,1,3.6376953,0.9734526
TRAIN_0883,0,-3.8291016,0.021293714
TRAIN_0884,0,-3.9189453,0.020261844
TRAIN_0885,1,3.49316405,0.97029805
TRAIN_0886,0,-3.734375,0.023331143
TRAIN_0887,1,3.73046875,0.97657505
TRAIN_0888,0,-4.1054687,0.016215501
TRAIN_0889,1,3.4267578,0.96852877
TRAIN_0890,0,-3.78125,0.0228792595
TRAIN_0891,1,3.4511719,0.9692114700000001
TRAIN_0892,1,3.1621094000000003,0.95790225
TRAIN_0893,1,3.80371095,0.97803595
TRAIN_0894,0,-3.94628905,0.0189742085
TRAIN_0895,1,3.7314453,0.9764649000000001
TRAIN_0896,0,-3.6796875,0.0254546675
TRAIN_0897,1,3.8232422,0.9785976
TRAIN_0898,0,-3.3076172,0.035441413500000005
TRAIN_0899,0,-3.61035155,0.026417997999999998
TRAIN_0900,1,3.79003905,0.97788283
TRAIN_0901,1,3.5966797,0.971219005
TRAIN_0902,1,3.8046875,0.97813295
TRAIN_0903,0,-4.0234375,0.017578916
TRAIN_0904,0,-3.8730468499999997,0.0204985
TRAIN_0905,0,-3.7333984,0.023382156
TRAIN_0906,1,3.5166016,0.969486505
TRAIN_0907,1,3.26660155,0.9631818000000001
TRAIN_0908,0,-3.80371095,0.021959007500000002
TRAIN_0909,1,3.3876953,0.9661196750000001
TRAIN_0910,0,-3.9052734,0.019741921500000002
TRAIN_0911,1,3.66308595,0.9748756300000001
TRAIN_0912,1,3.53222655,0.970563965
TRAIN_0913,0,-3.7607422,0.024479657000000002
TRAIN_0914,1,3.5537109,0.97217357
TRAIN_0915,0,-3.97753905,0.018388257999999998
TRAIN_0916,0,-3.6376953,0.02585063
TRAIN_0917,1,3.578125,0.9728152999999999
TRAIN_0918,1,3.52246095,0.9710566
TRAIN_0919,1,3.9306641,0.980736775
TRAIN_0920,0,-3.9267578,0.0198080175
TRAIN_0921,0,-4.0673828,0.017027017499999998
TRAIN_0922,0,-3.8720703,0.020738999
TRAIN_0923,1,3.17578125,0.959876955
TRAIN_0924,1,3.6298828,0.97263845
TRAIN_0925,0,-3.7685547,0.022979318999999998
TRAIN_0926,0,-3.5917969,0.0268373285
TRAIN_0927,0,-3.921875,0.0196780065
TRAIN_0928,0,-3.4267578,0.0327257175
TRAIN_0929,0,-3.7294922,0.023705705
TRAIN_0930,1,3.7294922,0.9760295
TRAIN_0931,1,3.8515625,0.9788933200000001
TRAIN_0932,0,-3.7441405999999997,0.023753298
TRAIN_0933,1,3.48828125,0.970314875
TRAIN_0934,0,-3.85546875,0.021963950000000003
TRAIN_0935,0,-3.89160155,0.0201314785
TRAIN_0936,0,-3.82421875,0.0219773615
TRAIN_0937,1,3.52441405,0.97137302
TRAIN_0938,0,-3.8457031,0.021221311
TRAIN_0939,0,-3.79785155,0.0219301265
TRAIN_0940,0,-3.6289062,0.0260952385
TRAIN_0941,1,3.91992185,0.98051195
TRAIN_0942,1,3.4892578,0.970054185
TRAIN_0943,1,3.1611328,0.95793295
TRAIN_0944,1,3.4609375,0.969358765
TRAIN_0945,1,3.5820312,0.9725653249999999
TRAIN_0946,1,3.1767578,0.9575901
TRAIN_0947,0,-3.8525390999999996,0.021666218
TRAIN_0948,1,3.44921875,0.96916292
TRAIN_0949,0,-3.65527345,0.0261362755
TRAIN_0950,1,3.484375,0.97019635
TRAIN_0951,1,3.23828125,0.96224655
TRAIN_0952,1,3.76464845,0.97728307
TRAIN_0953,1,3.5195313,0.9700101
TRAIN_0954,0,-3.93066405,0.019359434000000002
TRAIN_0955,1,3.75390625,0.97671028
TRAIN_0956,1,3.27441405,0.962344785
TRAIN_0957,0,-3.9853515999999996,0.018261996500000002
TRAIN_0958,1,3.6796875,0.97534823
TRAIN_0959,1,3.1630859,0.9566319999999999
TRAIN_0960,0,-3.6972655999999997,0.026268879999999998
TRAIN_0961,0,-3.80273435,0.021936446499999998
TRAIN_0962,1,3.90527345,0.980132135
TRAIN_0963,1,2.8408203,0.94482365
TRAIN_0964,1,3.3935547,0.966672325
TRAIN_0965,0,-3.9648437999999997,0.0196650965
TRAIN_0966,0,-3.48535155,0.029751591
TRAIN_0967,0,-3.8544922,0.0207451235
TRAIN_0968,0,-3.4560547,0.030611125500000003
TRAIN_0969,0,-3.42675785,0.031510805
TRAIN_0970,0,-3.6923828,0.0248729145
TRAIN_0971,1,3.73730465,0.9765184
TRAIN_0972,0,-3.7226562999999997,0.0250913545
TRAIN_0973,0,-3.91796875,0.0195444795
TRAIN_0974,1,3.69238285,0.97511708
TRAIN_0975,0,-3.76464845,0.0228239315
TRAIN_0976,1,3.8486328,0.97871905
TRAIN_0977,0,-3.75292965,0.0234196795
TRAIN_0978,1,3.7675781,0.97738245
TRAIN_0979,0,-3.72949215,0.023679831999999998
TRAIN_0980,1,3.22851565,0.96170497
TRAIN_0981,0,-3.421875,0.0316477125
TRAIN_0982,1,3.24511715,0.96076558
TRAIN_0983,1,3.5048828,0.970750965
TRAIN_0984,0,-3.94921875,0.018908204499999998
TRAIN_0985,0,-3.3076172,0.035400327999999995
TRAIN_0986,0,-3.78515625,0.0227539605
TRAIN_0987,0,-3.90820315,0.0197807815
TRAIN_0988,0,-3.8242187999999997,0.022078214999999998
TRAIN_0989,0,-3.8857422,0.0202605875
TRAIN_0990,0,-3.91601565,0.01961556
TRAIN_0991,0,-3.5869141,0.02887542
TRAIN_0992,1,3.7734375,0.97750203
TRAIN_0993,0,-3.4492187000000003,0.035425331500000004
TRAIN_0994,1,3.7509766,0.9770159
TRAIN_0995,0,-3.69433595,0.024407875000000002
TRAIN_0996,0,-3.7529297,0.02334079
TRAIN_0997,0,-3.7519530999999997,0.0233180925
TRAIN_0998,1,3.7392578,0.976117675
TRAIN_0999,0,-3.3925781,0.032758275
TRAIN_1000,0,-3.578125,0.027173092500000003
